id,url,title,text
20211103104500-1043,https://en.mercopress.com/2021/11/03/pinera-requests-congress-to-extend-the-state-of-emergency-in-mapuche-regions,"Piñera requests Congress to extend the state of emergency in Mapuche regions

3rd Wednesday, November 2021 - 09:28 UTC Full article

A train turned into complete loss after radical groups' attacks, which then set them on fire

Chilean president Sebastian Piñera announced on Tuesday he sent Congress a bill requesting a further fifteen days extension of the state of emergency in four areas of the Biobío and Araucaria regions, where there have been violent breaches of law and order.

Under the exceptional emergency state umbrella, the Armed Forces have been called in support of the local police and Carabineros, who have faced shootouts and repeated incidents of arson against homes, forests camps and trucks loaded with logs, from radical groups belonging to the indigenous Mapuche people.

However, the Armed Forces will not replace the Carabineros in their law and order duties but will give logistics, technological, communications, transport, and video web support to police on the beat, pointed out Piñera in his message.

In the first twenty days of the current emergency, we have managed to lower the number of acts of violence in the two regions and have netted individuals with pending arrest orders, continued the Chilean president. But we must not lower our guard or fall into a false confidence since we must admit that violence is still present in those territories.

And although we are acting under a situation contemplated in the Constitution, we have not suspended or restricted any rights or constitutional guarantees of members of the communities and we have fully respected human rights

Therefore we urge congress to approve the extension of the emergency state, as well as other measures to contain violence. Since 2019 Chile is under the influence of the so-called social uprising, which almost toppled the elected government of Piñera, now seriously weakened.

To this must be added the ongoing outbursts of violence from radical groups among the indigenous Mapuches, who are also causing havoc on the other side of the Andes in Argentine Patagonia.

Mapuches are demanding the return of their ancestral lands and forests, now occupied by settlers and forestry companies. Mapuches argue the Chilean government must honour treaties signed under Spanish colonial rule and inherited by the newly born republic.",Piñera requests Congress to extend the state of emergency in Mapuche regions
20211103104500-475,https://en.mercopress.com/2021/11/03/chile-s-economy-activity-index-in-september-increased-15-6-year-to-year,"Chile's economy activity index in September increased 15,6% year to year

3rd Wednesday, November 2021 - 09:50 UTC Full article

Industries linked to construction had an increase of 19,5%; manufacturing, 10,4%, while mining contracted 6,7%

Chile's September Monthly Economic Activity Index, (IMACEC), jumped 15,6% compared to a year ago, above market expectations (13%), and 1,7% over the previous month, as reported by the Chilean central bank.

All IMACEC components have grown, particularly services, and to a lesser extent the production of goods and retail trade, according to the central bank, and this is the result mainly of a greater opening of the economy, support measures for households, the partial withdrawal of pension funds, and because of the much lower base which was September 2020

As to the performance of different sectors, goods production was up 7,5%, particularly in association with industries linked to construction that reached 19,5%; manufacturing, 10,4%, while mining contracted 6,7%

Relative to commerce, activity ballooned 20,3% including sales of machinery and equipment and at the retail level, sales of clothing, footwear and household equipment. Meantime services increased 19%, focused on personal services, mainly education and health. To a lesser extent restaurants, hotels and transport. Overall it was a 3,6% increase over the previous month.

The central bank also revealed its inflation estimate for the whole twelve months of 5,4% and thus the Monetary Policy Rate is expected to reach 5% in March 2022, according to the latest survey of financial operators.

Likewise October inflation is estimated at 1%, November, 0,6% and December 0,5%. The central bank lending rate is anticipated to end at 3,5%. By 2022 the central bank lending rate will steadily increase, 5% in March, 5,25% in May and 5,5% in June. Finally, the survey estimates that the US dollar will float in the range of 825 Chilean Pesos during November.","Chile's economy activity index in September increased 15,6% year to year"
20211109091500-781,https://en.mercopress.com/2021/11/09/antarctica-cruise-season-2021-22-launched-in-ushuaia-with-national-geographic-vessels,"Antarctica cruise season 2021/22 launched in Ushuaia with National Geographic vessels

9th Tuesday, November 2021 - 08:44 UTC Full article

The National Geographic Endurance calling Ushuaia begins this week the official Argentine cruise season

Argentine Minister of Tourism Matias Lammens and Tierra del Fuego governor Gustavo Melella officially opened the 2021/22 cruise season this Monday, in Ushuaia, with the arrival of “National Geographic Endurance”, which tomorrow leaves for Antarctica.

It was very difficult to think in a cruise season, but we made the political decision since we know what it means for the local and national economy. Tourism is the locomotive of the province's recovery, pointed out Lammens. He added we've worked hard to sustain the sector, but now is the moment to grow with the support of an innovative State.

Governor Melella expressed his satisfaction and said it was a great moment to begin the recovery, thanking the federal government and the private sector for their joint efforts in sustaining jobs.

The officials then met with Captain Oliver Kruess, who invited them to a tour of the National Geographic Endurance, docked in the port of Ushuaia since its arrival on Sunday.

The head of Tierra del Fuego provincial ports Roberto Murcia met on Sunday with Captain Kruess and said it was a motive of pride that the 2021 cruise season was taking off from Ushuaia and travelling to our Antarctica. The fact that an expedition vessel has chosen Ushuaia, confirms that we are the gateway to Antarctica.

Further Murcia said Tierra del Fuego was grateful to the federal ministries and local health authorities in helping draft and approve the Covid 19 protocols and establishing a safe corridor from the international Malvinas Argentinas airport to the dock for passengers to embark.

The provincial official said they were looking forward to a very encouraging tourism season since some 243 cruise calls are scheduled involving 37 vessels. Our strict sanitary measures and the successful vaccination program in the province are the great support for the season

Captain Kruess said he was extremely pleased to be back in Ushuaia. When we left Ushuaia in March 2020 we thought we would need to be very lucky to see the following season...It was a terrible year, our vessels idle without operating, we did the presentation of this new vessel and her sister but were never able to operate. That is why we are so happy today and full of expectations”.

The National Geographic Endurance is an expedition vessel for 126 tourists, and has a very revolutionary hull with an X-Bow, which allows for a more gentle and ecologic sailing, more fuel efficient and less carbon contaminating. On Friday November 19, she is expected to meet in Ushuaia with her sister, National Geographic Resolution.

The vessels work for Lindblad Expeditions, and will have three National Geographic vessels based in Ushuaia, Endurance, Resolution and Explorer.

Among the cruises offered by Lindblad Expeditions include the 14-day Journey to Antarctica: The White Continent; 24-day Antarctica, South Georgia & the Falklands; 19-day South Georgia & the Falklands; 20-day Patagonia & Antarctica: Legendary Ice and Epic Fjords (this voyage embarks in Punta Arenas); and 33-day Epic Antarctica: South Sandwich Islands, South Georgia & The Peninsula.",Antarctica cruise season 2021/22 launched in Ushuaia with National Geographic vessels
20211110210000-650,https://en.mercopress.com/2021/11/10/sustainable-goals-require-funding-brazilian-minister-tells-glasgow,"Sustainable goals require funding, Brazilian minister tells Glasgow

10th Wednesday, November 2021 - 19:43 UTC Full article

Leite is Brazil's highest-ranking authority at Glasgow after Bolsonaro chose not to attend

Brazil's Environment Minister Joaquim Leite Wednesday demanded attendees at Glasgow's COP26 Summit that it was up to the wealthiest countries in the world to provide for the financing of the developing nations' clean development strategies.

We need more resources than the US $ 100 billion; these days a study came from a bank talking about US $ 5 trillion, Leite said at the Scottish capital.

Developing countries are in need of funding to reshape their economies and adapt to the world's goals reducing carbon emissions and greenhouse gases.

”What is the great challenge in this second week (COP26)? Talk about financing and incentives to carry out environmentally sustainable projects, Leite explained.

The minister was just following on the steps of Brazilian President Jair Bolsonaro, who first broke the need of financial support to his US colleague Joseph Biden back in April this year.

The Brazilian delegate insisted his country had pledged to completely eliminate illegal deforestation of the Amazon and other biomes by 2028 and to reduce carbon emissions by 50% by 2030.

Leite is Brazil's highest ranking dignatary at the Summit following Bolsonaro's decision not to attend the global event. It is said that under Bolsonaro, deforestation of Amazonia has grown sharply.

Brazil's role at COP26 is to seek a multilateral consensus so that we can move towards a greener economy; the challenge is not to stop economic development in the Amazon, Leite said Tuesday.

“I think the global challenge is a responsible transition to carbon neutrality. Quickly, but responsibly,” Leite also pointed out.

The minister also cited a study by the Boston Consulting group according to which the world will need US $ 150 billion over the next 30 years if it wants to meet the Paris Agreement goals.

Brazil's role [at COP26] is to try to find a multilateral consensus so that we move fairly towards a greener economy. The great challenge is financing, the [financial] incentive. The challenge is not to punish, prohibit or stop [economic development]. It's about accelerating towards a new green economy. And how do I do it? By incentivizing. With innovation,” he said.

“Brazil clearly supports this movement that the solution for a new economy, neutral in emissions, lies in the incentive, in entrepreneurship, in the green interest, that makes any project be maintained. And many projects, in some regions, still do not have the capacity to make this transition that everyone expects,” Leite elaborated.","Sustainable goals require funding, Brazilian minister tells Glasgow"
20211110210000-180,https://en.mercopress.com/2021/07/26/experts-voice-concern-as-chile-prepares-to-reopen-its-borders-following-months-of-harsh-isolation,"Experts voice concern as Chile prepares to reopen its borders following months of harsh isolation

26th Monday, July 2021 - 09:30 UTC Full article

International travel is to be allowed exclusively through Santiago's Arturo Merino Benítez international airport.

As announced last week, Chile is opening its borders as of July 26 to nationals and foreign residents stranded abroad since March on the condition that they are fully vaccinated against the coronavirus.

However, local health officials have been voicing their concerns regarding what the new measures may entials in terms of new variants of the Sars-CoV-2 landing in the country after months of harsh sanitary measures.

Experts have insisted on the importance of tracing the whereabouts of the incoming travelers as well as other steps which the reopening of the borders may involve, such as the mobility pass.

Entrance into the country is to be allowed only through Santiago's Arturo Merino Benítez international airport.

Álvaro Erazo, a former health minister under President Michelle Bachelet -a medical doctor herself- warned that border control is essential to combat the new variants.

Those entering the country must sign an affidavit 48 hours before boarding their planes. Te document, together with a negative PCR test from 72 hours at most, prior to taking their flights, are to be required by airlines and health authorities alike.

Infectologist Guillermo Acuña has pointed out that waiting at the crowded airports can be a problem, while lung-diseases specialist Carolina Herrera made it clear that beyond individual responsibility, the pandemic has not ended.

Claudia Saavedra, a medical doctor and spokesperson for Chile's Society of Microbiology, insisted on tracing those who enter the country.

Meanwhile, residents of Santiago have enjoyed their first restriction-free weekend since March thanks to the significant reduction in infections, which led authorities to ease the limitations on activities and circulation, with bars, movie theaters and other recreational facilities reopening their doors since Saturday, not only in the Chilean capital but also in 51 other communes in the Metropolitan Region.

Three months after the serious second wave of infections that affected the country, Chile has recovered and currently has the lowest coronavirus positivity rate.

Nevertheless, Chile is studying the possibility of applying a third dose of coronavirus vaccine. Over 85% of the target population has already received at least one dose, while 78% have completed their two-shot schedule, which has resulted in a reduction in the number of patients admitted into intensive care units.

In addition to allowing the return of travelers, the Chilean Government will also authorize the departure of those who wish to leave, but they will have to observe a mandatory 10-day isolation at their homes upon returning.",Experts voice concern as Chile prepares to reopen its borders following months of harsh isolation
20211105191500-1806,https://en.mercopress.com/2021/11/05/caf-world-bank-to-join-efforts-financing-climate-actions,"CAF, World Bank to join efforts financing climate actions

5th Friday, November 2021 - 18:29 UTC Full article

Climate actions need financing to achieve “a faster green recovery,” CAF's Díaz-Granados said

Latin America's Development Bank CAF and the World Bank’s Latin America and the Caribbean Region have pledged at COP-26 to join efforts to implement climate action strategies throughout, Latin America and Caribbean (LAC) countries, it was announced Friday.

This partnership will help LAC countries achieve their Nationally Determined Contributions (NDCs), as well as the goals of the Paris Agreement in addition to Biodiversity targets agreed upon internationally. The partnership “will ramp up green financing to the region to better adapt to climate change, reduce emissions and make ecosystems more sustainable,” the two institutions said in a statement.

The partnership also seeks to aims to boost resilient growth to create greener and more inclusive post-COVID-19 economies, increase green financing to the region and encourage measures in key sectors, including agriculture, energy, forests, water, marine-coastal areas, urban development and sustainable cities, and disaster risk management, among other goals.

It is also aimed at promoting the participation of the private sector in the implementation and financing of actions in support of the Paris Agreement and the Global Biodiversity Framework as well as and improving the conservation of strategic ecosystems in the region, including the Amazon, wetlands, moors, and marine-coastal areas..

Climate change demands immediate actions to mitigate its potentially devastating effects, improve

resilience to climate related events and build greener and more sustainable economies, said Carlos

Felipe Jaramillo, World Bank Vice President for the Latin America, and Caribbean Region.

Coordinated actions and cooperation towards these common goals will allow for faster and better results that benefit all, he added.

CAF Executive President Sergio Díaz-Granados also pointed out that “Latin America and the Caribbean needs to address the unpostponable call for action to enhance all necessary measures aimed to climate mitigation and adaptation to assure timely resilience for climate extreme variability effects.”

“CAF and the World Bank will work closer, with a full commitment to increase national and regional capabilities towards a faster green recovery post COVID-19 and promote solid sustainable growth for the region,” he went on.



CAF is a multilateral financial institution committed to improving the quality of life of all the people in Latin American and the Caribbean. Sustainable development and regional integration are the institutional pillars shared with its 19 partner countries (17 from Latin America and the Caribbean, Spain and Portugal). CAF supports the region with financial operations and technical and financial structuring of projects for both the public and private sectors. CAF is committed to become the Green Bank of LAC.

The World Bank Group (WBG) is one of the world’s largest sources of funding and knowledge for

developing countries. Since the start of the COVID-19 pandemic, it has deployed over US $ 157 billion to fight the health, economic, and social impacts of the pandemic.

The World Bank last year provided US $ 3.5 billion to countries across the region to support their climate ambition and accelerate a recovery that will unlock greener, more resilient, and more inclusive development.","CAF, World Bank to join efforts financing climate actions"
20211105191500-149,https://en.mercopress.com/2021/11/05/paraguay-s-glasgow-pledge-a-mockery-says-british-environmentalist-website,"Paraguay's Glasgow pledge “a mockery,” says British environmentalist website

5th Friday, November 2021 - 18:24 UTC Full article

The publication also called on EU and UK to pass their own laws “to halt deforestation embedded in their supply chains”

A leading British website dedicated to environmental issues has denounced Friday that Paraguay's allegiance to Glasgow's climate goals did not match President Mario Abdo's government policies regarding emissions and that the South American country intends to keep allowing deforestation.

According to www.earthsight.org.uk, “Paraguay’s climate pledges mask plans to green light rising deforestation until 2030.”

The website also labeled Paraguay as “one of the world’s worst countries for tropical deforestation” and insisted its change of heart at Glasgow was purely due to “public criticism.”

“Paraguay has persistently failed to stamp down on industrial clearance of the protected forests of an ‘uncontacted’ indigenous group for cattle ranching. Earthsight’s research has revealed how leather from cattle reared there has been making its way into luxury cars, including those made by BMW and Jaguar Land Rover,” the publication went on.

“Pledges by Paraguay to slash greenhouse gas (GHG) emissions and support new initiatives to protect biodiversity ring hollow as its government looks willing to accept emissions from deforestation will continue to rise until at least 2030,” Earthsight insisted, because “Paraguay’s government is signalling to industry and the international community that it is acceptable for its already world-high deforestation rates to keep rising.” which “makes a mockery of its pledges to reduce climate emissions and protect biodiversity.”

Earthsight claims Paraguay’s forests are disappearing more rapidly than any other on earth and that in the last three decades, the country lost an area of forest larger than Switzerland. But all this is based on “some estimates” which were not disclosed. The website also denounced that Chaco forests belonging to the Ayoreo Totobiegosode indigenous people “were illegally cleared for cattle.”

The Ayoreo people have withdrawn from all negotiations with Abdo's administration despite the Inter-American Commission of Human Rights' mediation.

Earthsight linked the leather from the cattle bred in Paraguay to luxurious cars built in the northern hemisphere and called on markets such as the EU and UK to pass their own laws “to halt deforestation embedded in their supply chains” and regretted that the EU Commission’s legislative proposal to be published this month does not include leather in the list of commodities to be covered.

Paraguay was initially a signatory to the new Forest, Agriculture and Commodity Trade (Fact) dialogue which proposes to implement a roadmap to reduce commodity-driven deforestation among 28 major producing and consuming nations. Run by the UK and co-chaired with Indonesia, Fact will focus on transparency and traceability, trade and markets, smallholder farmers, and research and innovation. But Paraguay was surprisingly absent from the list of 28 signatories to the Fact roadmap of action unveiled this week.

The publication also regretted there were no indigenous representatives as part of Paraguay’s delegation at Glasgow, which did include three delegates from agribusiness lobby groups.","Paraguay's Glasgow pledge “a mockery,” says British environmentalist website"
20211101091500-960,https://en.mercopress.com/2021/11/01/g20-rounds-up-rome-summit-with-compromise-declaration-on-climate-neutrality,"G20 rounds up Rome Summit with compromise declaration on climate neutrality

1st Monday, November 2021 - 08:51 UTC Full article

The G20 declaration was found vague and disappointing ahead of Glasgow's climate summit

Leaders of the G20 have issued their final statement Sunday at the end of a two-day summit, in which they pledged to increase efforts to reach the goal of limiting global warming to 1.5 degrees Celsius, a goal which is in line with a global commitment made in 2015 through the Paris Climate Accord.

As per those standards, countries have agreed on the need to keep global warming to “well below” 2 degrees Celsius above pre-industrial levels, and preferably to 1.5 degrees Celsius. “We recognize that the impacts of climate change at 1.5°C are much lower than at 2°C. Keeping 1.5°C within reach will require meaningful and effective actions and commitment by all countries,” the G20 document said.

Sunday's declaration was the result of days of a tough negotiation, and it leaves huge work to be done at the broader United Nations COP26 climate summit in Scotland, which starts this week. As they were ready to move on to Glasgow, the G20 leaders stressed the Paris targets needed to be achieved by or around mid-century. They also agreed to end public financing for coal-fired power generation abroad but set no target for phasing out coal domestically — a clear nod to top carbon polluters China and India.

The Group of 20 countries, which represent more than three-quarters of the world's greenhouse gas emissions, had been looking for common ground and solid commitments on how to reduce emissions while helping poor countries deal with the impact of rising temperatures. Without them, momentum could be lost for the larger annual talks in Glasgow that officially opened Sunday and where countries from around the globe will be represented, including poor ones most vulnerable to rising seas, desertification and other effects.

We must accelerate the phasing-out of coal and invest more in renewable energy, said Italian Premier Mario Draghi.

We also need to make sure that we use available resources wisely, which means that we should become able to adapt our technologies and also our lifestyles to this new world, he added.

The G20 also reaffirmed past commitments by rich countries to allocate US $ 100 billion annually to help poorer countries cope with climate change, and committed to scaling up financing.

The closing statement also highlighted G20 leaders will accelerate our actions across mitigation, adaptation and finance, acknowledging the key relevance of achieving global net-zero greenhouse gas emissions or carbon neutrality by or around mid-century.

But the expression “mid-century” opened up a plethora of interpretations. For some, it meant 2050 in the strict sense, while others believed that given the diversity of the G20 countries ... it means everyone agrees to a common goal while providing a bit of flexibility to take into account national diversity. Some countries have set 2050 as their deadline for net-zero emissions, while China, Russia and Saudi Arabia -the countries US President Joseph Biden criticized specifically- are aiming for 2060.

The future of coal, a key source of greenhouse gas emissions, has been one of the hardest things for the G20 to agree on. At the Rome summit, leaders agreed to put an end to the provision of international public finance for new unabated coal power generation abroad by the end of 2021.

That refers to financial support for building coal plants abroad, something Western countries have been moving away from and major Asian economies is now doing the same: Chinese President Xi Jinping announced at the U.N. General Assembly last month that Beijing would stop funding such projects, and Japan and South Korea made similar commitments earlier in the year.

The failure of the G20 to set a target for phasing out domestic coal use was a blow to Britain, which had hoped there would be progress on the issue at COP26, although the UK is still expected to push for ambitious commitments at Glasgow, it was reported.

While Italian Prime Minister Mario Draghi and French President Emmanuel Macron described the G20 as a success, the outcome disappointed the chief of the UN as well as the leader of the United Kingdom.

Draghi said the declaration went further on climate than any G20 statement before it. He noted that it referred to limiting global warming at the 1.5C threshold that scientists say is vital to avoid disaster. “We changed the goalposts,” Draghi told reporters.

UK Prime Minister Boris Johnson called the G-20’s commitments were mere “drops in a rapidly warming ocean,” and UN Secretary-General Antonio Guterres agreed the outcome was not enough.

“While I welcome the #G20′s recommitment to global solutions, I leave Rome with my hopes unfulfilled – but at least they are not buried,” Guterres tweeted. Canadian Prime Minister Justin Trudeau concurred: “There’s no question that Canada, along with several other countries, would have liked the stronger language and stronger commitments on the fight against climate change than others,” he said.

Youth climate activists Greta Thunberg and Vanessa Nakate issued an open letter to the media as the G20 was wrapping up. The climate crisis is only going to become more urgent. We can still avoid the worst consequences, we can still turn this around. But not if we continue like today, they wrote, just weeks after Thunberg shamed global leaders for their blah blah blah rhetoric during a youth climate summit in Milan.

Russian leader Vladimir Putin and Chinese President Xi Jinping are not expected to attend the conference in Glasgow, although they are sending senior officials to the international COP26 talks.",G20 rounds up Rome Summit with compromise declaration on climate neutrality
20211112134500-T864,https://es.mercopress.com/2021/11/12/xi-y-biden-celebraran-cumbre-virtual-el-proximo-lunes,"Xi y Biden celebrarán cumbre virtual el próximo lunes

El encuentro virtual llega en un momento de crecientes tensiones entre los dos países

Los presidentes de China, Xi Jinping, y de Estados Unidos, Joseph Biden, celebrarán una cumbre virtual este próximo lunes para tratar temas bilaterales, en particular el caso de Taiwán, un país independiente que aún es considerada una provincia rebelde por el gigante asiático.

Xi se ha comprometido a reincorporar a Taiwán al territorio chino, mientras que Biden ha anunciado que Estados Unidos defenderá la isla. Los temas en curso en Hong Kong también estarán en la agenda, se informó.

En este escenario volátil, el presidente chino advirtió este jueves contra el fomento de una Guerra Fría en la región Asia-Pacífico, que no debe recaer en la confrontación y división de la era de la Guerra Fría.

A medida que aumentaba la tensión en los últimos meses, EE UU ha establecido una alianza estratégica en la región con Australia y el Reino Unido que involucra submarinos nucleares. A principios de este año, Biden dijo que Estados Unidos y China estaban en una competencia para ganar el siglo XXI, mientras lanzaban todos los ataques diplomáticos posibles contra Beijing, desde el comercio hasta los abusos contra los derechos humanos. Taiwán es uno de esos problemas pendientes.

Biden dijo recientemente que Estados Unidos defenderá a Taiwán y el secretario de Estado Antony Blinken insistió el miércoles en que su país y sus aliados tomarán medidas si Beijing ataca a Taiwán.

Sin embargo, Estados Unidos y China han anunciado un compromiso conjunto el miércoles de trabajar juntos para abordar la crisis climática, en medio de crecientes temores de que ambos países desarrollen armas hipersónicas capaces de evadir todas las defensas conocidas y portar ojivas nucleares.

El lunes será la primera reunión de Biden con Xi desde que asumió el cargo en enero. Ambos líderes han enviado cartas al Comité Nacional de Relaciones entre Estados Unidos y China esta semana en conmemoración de su 55 aniversario, lo que indica su disposición a mantener un diálogo a pesar de las tensiones.

El embajador de China en EE. UU., Qin Gang, leyó la misiva de Xi en una cena para la ocasión el martes y dijo: Xi enfatizó que siguiendo los principios de respeto mutuo, coexistencia pacífica y cooperación de beneficio mutuo, China está lista para trabajar con EE UU y mejorar los intercambios y la cooperación en todos los ámbitos, abordar conjuntamente los problemas regionales e internacionales, así como los desafíos globales y, mientras tanto, gestionar adecuadamente las diferencias, a fin de que las relaciones entre China y EE UU vuelvan a la senda correcta de un desarrollo sólido y constante.

También se espera que Biden y Xi se dirijan a los líderes de la Cuenca del Pacífico a última hora del viernes. China marcó la pauta para la reunión de la Cooperación Económica Asia Pacífico (APEC) de los 21 miembros esta semana, y Xi advirtió en una grabación de video este jueves que la región no debe volver a las tensiones de la era de la Guerra Fría. Por otro lado, se espera que Biden se concentre en la pandemia de COVID-19 y la recuperación económica global.

La reunión de APEC se produce antes de la cumbre virtual entre Biden y Xi, mientras las superpotencias buscan evitar que las crecientes tensiones entre las dos economías más grandes del mundo se conviertan en un conflicto. También se espera que el presidente de Rusia, Vladimir Putin, y el primer ministro canadiense, Justin Trudeau, hablen en la reunión.

APEC es la última reunión multilateral del año y se produce después de una serie de encuentros, incluida la cumbre del G20 en Roma y la reunión sobre el clima COP26 en Glasgow, Escocia. APEC se llevará a cabo en Tailandia el próximo año. Estados Unidos se ha ofrecido a albergar la ronda 2023 de reuniones de APEC por primera vez en más de una década, aunque no se ha llegado a un consenso sobre esta propuesta, dijeron los funcionarios.",Xi y Biden celebrarán cumbre virtual el próximo lunes
20211112134500-T1200,https://es.mercopress.com/2021/11/12/crean-en-glasgow-un-grupo-para-terminar-con-los-combustibles-fosiles,"Crean en Glasgow un grupo para terminar con los combustibles fósiles

Nuestro objetivo no es pequeño, nuestra ambición no es modesta, dijo Jørgensen

Un grupo de países y territorios liderados por Dinamarca y Costa Rica han decidido unir fuerzas para lograr un mundo libre de combustibles fósiles en cumplimiento del Acuerdo de París bajo un grupo denominado Alianza Más Allá del Petróleo y el Gas (o BOGA, por su acrónimo en inglés - Beyond Oil and Gas Alliance).

El anuncio se hizo en Glasgow, donde la Cumbre de la COP26 sobre el clima de la ONU se acerca a su fin. Además de los países inspiradores, BOGA también cuenta con los siguientes miembros plenos: Francia, Groenlandia, Irlanda, Quebec, Suecia y Gales.

La alianza se ha comprometido a eliminar gradualmente la producción de petróleo y gas, para lo cual aún resta establecer una fecha objetivo. Portugal, California y Nueva Zelanda también se han unido a la alianza como miembros asociados.

Por su parte, Italia expresó su apoyo a la coalición al convertirse en “Amigo de BOGA” y se están llevando a cabo negociaciones para incorporar nuevos miembros. Se esperan anuncios sobre este tema se hicieran en breve.

Cada miembro se comprometerá a poner fin a las nuevas rondas de licencias para la exploración y producción de petróleo y gas. También deben establecer una fecha de finalización para la producción y exploración de petróleo y gas que esté alineada con los objetivos del Acuerdo de París.

Nuestro objetivo no es pequeño, nuestra ambición no es modesta, dijo Dan Jørgensen, Ministro de Clima, Energía y Servicios Públicos de Dinamarca. Esperamos que hoy marque el comienzo del fin del petróleo y el gas, agregó.

Nosotros, los 11 gobiernos fundadores, hemos decidido ir más allá del petróleo y el gas, prosiguió el ministro. No respondemos a este llamado por la emoción del desafío; lo hacemos porque realmente creemos que lo necesitamos. No estamos dispuestos a aceptar las consecuencias si no lo hacemos, explicó también Jørgensen.

Se dice que BOGA fue diseñada para llenar un vacío en la cumbre climática de la ONU, cuyo borrador de declaración final hace solo una breve mención de los combustibles fósiles, a pesar de su papel fundamental en la crisis climática.

El documento fundacional de BOGA establece que los compromisos climáticos estaban siendo socavados por la producción actual y planificada de combustibles fósiles, que tendría que caer entre el 3% (gas natural) y el 4% (petróleo) por año para 2030, y a tasas más altas a partir de entonces, para asegurar un calentamiento global máximo de 1,5ºC este siglo desde los niveles preindustriales”.

Los planes actuales de los gobiernos, sin embargo, apuntan a un aumento del 2% anual en la producción de combustibles fósiles. En 2030, esto resultaría en más del doble de la producción consistente con el límite de 1,5 grados, dijo BOGA.

Además, la Agencia Internacional de Energía señaló que la demanda de petróleo y gas natural debe caer un 75% y un 55%, respectivamente, entre 2020 y 2050 para asegurar el objetivo de cero emisiones de CO2 para mediados de siglo. Esto significa que no necesitamos nuevos campos de petróleo y gas que no sean los ya aprobados hasta 2021.",Crean en Glasgow un grupo para terminar con los combustibles fósiles
